Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,P>2.5,P<2.5
SP2,07/12/2022,Tenerife,Alaves,2,1,H,2.4,2.95,3.6,2.93,1.42
SP2,08/12/2022,Burgos,Eibar,1,2,A,3.3,2.79,2.62,2.76,1.46
SP2,08/12/2022,Lugo,Sp Gijon,0,1,A,3.31,3.11,2.38,2.53,1.53
SP2,08/12/2022,Ibiza,Santander,1,0,H,2.72,2.86,3.05,2.64,1.5
SP2,08/12/2022,Levante,Ponferradina,0,0,D,1.49,4.19,7.13,2.02,1.83
SP2,08/12/2022,Malaga,Granada,1,1,D,3.43,3.09,2.33,2.48,1.56
SP2,10/12/2022,Andorra,Leganes,1,1,D,2.2,3.03,4.01,2.77,1.48
SP2,10/12/2022,Villarreal B,Tenerife,2,2,D,3.05,3.02,2.67,2.59,1.53
SP2,10/12/2022,Zaragoza,Huesca,3,0,H,1.99,3.11,4.73,2.77,1.48
SP2,11/12/2022,Ibiza,Malaga,1,1,D,2.34,3.05,3.46,2.57,1.52
SP2,11/12/2022,Ponferradina,Lugo,1,0,H,2.24,3.25,3.43,2.1,1.75
SP2,11/12/2022,Sp Gijon,Cartagena,0,0,D,2.31,3.19,3.37,2.45,1.56
SP2,11/12/2022,Eibar,Oviedo,1,0,H,1.74,3.33,5.83,2.68,1.48
SP2,11/12/2022,Granada,Burgos,1,0,H,1.83,3.27,5.11,2.63,1.5
SP2,11/12/2022,Las Palmas,Albacete,1,2,A,1.85,3.12,5.36,2.46,1.56
SP2,11/12/2022,Santander,Mirandes,1,2,A,2.14,2.96,4.17,2.53,1.53
SP2,12/12/2022,Alaves,Levante,0,2,A,2.37,3.08,3.36,2.5,1.55
SP2,16/12/2022,Tenerife,Andorra,1,1,D,2.15,3.06,4.14,2.92,1.43
SP2,17/12/2022,Lugo,Granada,1,0,H,4.11,3.24,2.07,2.51,1.56
SP2,17/12/2022,Mirandes,Ponferradina,2,1,H,2.13,3.36,3.76,2.15,1.75
SP2,17/12/2022,Villarreal B,Las Palmas,0,1,A,3.88,3.18,2.16,2.45,1.59
SP2,17/12/2022,Cartagena,Santander,0,3,A,1.97,3.26,4.53,2.57,1.54
SP2,17/12/2022,Oviedo,Sp Gijon,1,0,H,2.91,2.82,2.99,3.08,1.39
SP2,18/12/2022,Albacete,Ibiza,4,0,H,1.85,3.37,4.78,2.4,1.58
SP2,18/12/2022,Levante,Eibar,0,0,D,2.11,3.21,3.87,2.4,1.58
SP2,18/12/2022,Burgos,Huesca,1,1,D,2.41,2.87,3.56,2.93,1.4
SP2,18/12/2022,Malaga,Alaves,1,0,H,3.14,2.92,2.61,2.76,1.46
SP2,19/12/2022,Leganes,Zaragoza,2,1,H,2.43,2.98,3.36,2.79,1.44
SP2,06/01/2023,Ponferradina,Villarreal B,2,1,H,2.35,3.22,3.36,2.21,1.7
SP2,06/01/2023,Sp Gijon,Levante,1,1,D,2.81,3.04,2.87,2.53,1.55
SP2,06/01/2023,Leganes,Lugo,1,0,H,1.69,3.41,6.58,2.72,1.49
SP2,07/01/2023,Andorra,Oviedo,3,1,H,2.11,3.04,4.31,2.93,1.42
SP2,07/01/2023,Malaga,Tenerife,1,1,D,2.8,2.95,2.97,2.83,1.46
SP2,07/01/2023,Alaves,Burgos,1,0,H,1.87,3.22,5.24,2.75,1.48
SP2,08/01/2023,Granada,Cartagena,1,0,H,1.7,3.5,5.68,2.26,1.65
SP2,08/01/2023,Zaragoza,Mirandes,0,0,D,1.78,3.24,5.59,2.56,1.52
SP2,08/01/2023,Las Palmas,Santander,1,1,D,1.75,3.29,5.81,2.76,1.46
SP2,08/01/2023,Eibar,Ibiza,1,0,H,1.5,3.89,7.87,2.33,1.62
SP2,09/01/2023,Huesca,Albacete,1,1,D,2.38,3.05,3.38,2.4,1.59
SP2,13/01/2023,Oviedo,Alaves,1,0,H,2.86,2.71,3.18,3.36,1.34
SP2,14/01/2023,Cartagena,Huesca,0,0,D,2.12,3.07,4.21,2.56,1.54
SP2,14/01/2023,Ibiza,Las Palmas,1,2,A,4.41,3.04,2.04,2.46,1.56
SP2,14/01/2023,Villarreal B,Zaragoza,2,3,A,2.83,2.96,2.83,2.48,1.55
SP2,14/01/2023,Santander,Sp Gijon,2,0,H,2.56,2.9,3.25,2.9,1.41
SP2,14/01/2023,Tenerife,Ponferradina,0,0,D,1.63,3.63,6.28,2.31,1.63
SP2,14/01/2023,Levante,Granada,3,1,H,2.1,3.17,3.94,2.32,1.63
SP2,15/01/2023,Eibar,Malaga,2,1,H,1.64,3.58,6.24,2.41,1.58
SP2,15/01/2023,Burgos,Andorra,2,1,H,3.03,2.75,2.86,2.98,1.4
SP2,15/01/2023,Mirandes,Lugo,2,0,H,2.02,3.08,4.42,2.54,1.53
SP2,16/01/2023,Albacete,Leganes,1,0,H,2.52,3.04,3.14,2.59,1.51
SP2,20/01/2023,Las Palmas,Mirandes,2,1,H,1.65,3.86,5.82,2.12,1.76
SP2,21/01/2023,Malaga,Burgos,1,1,D,2.16,2.91,4.39,3.03,1.4
SP2,21/01/2023,Ponferradina,Eibar,0,1,A,3.88,3.18,2.17,2.5,1.56
SP2,21/01/2023,Granada,Ibiza,2,0,H,1.43,4.24,9.55,2.18,1.72
SP2,21/01/2023,Alaves,Santander,3,0,H,2.06,2.97,4.72,2.95,1.42
SP2,22/01/2023,Leganes,Levante,2,2,D,3.02,3.02,2.7,2.6,1.53
SP2,22/01/2023,Cartagena,Tenerife,0,1,A,2.68,2.82,3.16,2.85,1.43
SP2,22/01/2023,Sp Gijon,Zaragoza,1,0,H,2.71,2.71,3.26,2.92,1.41
SP2,22/01/2023,Huesca,Oviedo,1,1,D,2.42,2.78,3.68,3.22,1.35
SP2,22/01/2023,Lugo,Villarreal B,1,2,A,2.48,2.98,3.29,2.53,1.53
SP2,23/01/2023,Andorra,Albacete,0,1,A,2.13,2.98,4.17,2.67,1.48
SP2,27/01/2023,Santander,Tenerife,1,1,D,3.0,2.82,2.9,2.99,1.41
SP2,28/01/2023,Granada,Andorra,2,0,H,1.91,3.19,5.04,2.6,1.53
SP2,28/01/2023,Eibar,Leganes,0,0,D,2.01,3.11,4.64,2.84,1.46
SP2,28/01/2023,Oviedo,Villarreal B,0,1,A,1.93,3.24,4.8,2.69,1.5
SP2,28/01/2023,Las Palmas,Huesca,1,0,H,1.63,3.57,6.47,2.52,1.54
SP2,29/01/2023,Mirandes,Alaves,1,3,A,3.21,2.9,2.66,2.75,1.48
SP2,29/01/2023,Levante,Burgos,1,0,H,1.55,3.76,7.23,2.42,1.58
SP2,29/01/2023,Albacete,Lugo,2,0,H,1.69,3.5,5.76,2.34,1.61
SP2,29/01/2023,Sp Gijon,Malaga,0,0,D,1.87,3.28,4.82,2.49,1.55
SP2,29/01/2023,Ibiza,Cartagena,2,2,D,2.77,3.03,2.83,2.51,1.54
SP2,30/01/2023,Zaragoza,Ponferradina,0,0,D,1.95,3.32,4.28,2.44,1.57
SP2,03/02/2023,Malaga,Oviedo,0,1,A,2.59,2.77,3.51,3.27,1.36
SP2,04/02/2023,Huesca,Mirandes,1,0,H,2.13,3.05,4.21,2.73,1.49
SP2,04/02/2023,Leganes,Sp Gijon,1,0,H,2.25,3.01,3.9,2.91,1.43
SP2,04/02/2023,Tenerife,Albacete,1,0,H,2.11,3.04,4.33,2.89,1.43
SP2,04/02/2023,Alaves,Eibar,2,0,H,2.48,2.88,3.54,2.91,1.43
SP2,05/02/2023,Villarreal B,Granada,0,2,A,3.57,3.24,2.25,2.36,1.63
SP2,05/02/2023,Andorra,Zaragoza,0,1,A,2.24,2.95,3.85,2.78,1.44
SP2,05/02/2023,Cartagena,Levante,1,2,A,3.98,3.24,2.06,2.4,1.58
SP2,05/02/2023,Ponferradina,Santander,1,1,D,3.23,1.97,4.26,2.62,1.5
SP2,05/02/2023,Lugo,Ibiza,0,0,D,2.47,3.03,3.23,2.61,1.51
SP2,06/02/2023,Burgos,Las Palmas,0,0,D,4.09,2.98,2.15,2.74,1.47
SP2,10/02/2023,Granada,Tenerife,2,0,H,2.22,3.06,3.89,2.87,1.44
SP2,11/02/2023,Zaragoza,Alaves,1,4,A,2.84,2.81,3.09,2.93,1.42
SP2,11/02/2023,Levante,Andorra,1,0,H,1.75,3.48,5.69,2.37,1.63
SP2,11/02/2023,Mirandes,Villarreal B,2,1,H,2.25,3.19,3.63,2.27,1.67
SP2,11/02/2023,Las Palmas,Lugo,3,0,H,1.41,4.39,9.62,2.29,1.66
SP2,12/02/2023,Albacete,Malaga,3,2,H,1.88,3.19,4.93,2.64,1.5
SP2,12/02/2023,Oviedo,Burgos,0,1,A,2.12,2.89,4.42,3.14,1.36
SP2,12/02/2023,Eibar,Cartagena,0,3,A,1.67,3.61,5.78,2.29,1.64
SP2,12/02/2023,Sp Gijon,Huesca,1,1,D,1.96,2.97,4.97,2.68,1.48
SP2,12/02/2023,Ibiza,Ponferradina,1,1,D,2.46,3.03,3.25,2.52,1.53
SP2,13/02/2023,Santander,Leganes,2,1,H,2.82,2.84,2.96,2.97,1.4
SP2,17/02/2023,Cartagena,Oviedo,2,1,H,2.4,2.87,3.73,3.06,1.4
SP2,18/02/2023,Lugo,Eibar,0,2,A,4.52,3.03,2.07,2.97,1.41
SP2,18/02/2023,Leganes,Las Palmas,0,0,D,2.63,2.92,3.22,2.85,1.44
SP2,18/02/2023,Ponferradina,Levante,0,0,D,4.1,3.36,2.03,2.34,1.64
SP2,18/02/2023,Tenerife,Mirandes,1,0,H,1.78,3.4,5.52,2.57,1.54
SP2,19/02/2023,Huesca,Granada,1,1,D,3.57,2.74,2.51,2.85,1.43
SP2,19/02/2023,Alaves,Ibiza,4,2,H,1.47,3.95,8.46,2.3,1.63
SP2,19/02/2023,Andorra,Sp Gijon,1,0,H,2.18,2.89,4.16,2.77,1.46
SP2,19/02/2023,Burgos,Albacete,1,1,D,3.02,2.84,2.77,2.92,1.41
SP2,19/02/2023,Villarreal B,Santander,2,1,H,2.46,3.08,3.19,2.37,1.6
SP2,20/02/2023,Malaga,Zaragoza,3,0,H,2.78,2.88,2.97,2.76,1.46
SP2,24/02/2023,Eibar,Villarreal B,2,0,H,1.81,3.36,5.41,2.37,1.62
SP2,25/02/2023,Alaves,Cartagena,0,0,D,1.74,3.47,5.84,2.47,1.58
SP2,25/02/2023,Santander,Andorra,2,1,H,2.77,2.9,3.06,2.81,1.46
SP2,25/02/2023,Mirandes,Leganes,0,0,D,3.13,3.05,2.59,2.66,1.51
SP2,25/02/2023,Sp Gijon,Tenerife,1,0,H,2.51,2.9,3.45,3.04,1.4
SP2,26/02/2023,Ibiza,Huesca,2,2,D,2.46,2.81,3.55,2.76,1.46
SP2,26/02/2023,Levante,Lugo,3,1,H,1.3,4.89,12.75,2.08,1.76
SP2,26/02/2023,Zaragoza,Burgos,0,0,D,1.93,2.95,5.22,2.99,1.39
SP2,26/02/2023,Las Palmas,Ponferradina,2,0,H,1.44,4.26,8.33,2.1,1.75
SP2,26/02/2023,Oviedo,Albacete,1,1,D,2.68,2.76,3.24,3.13,1.36
SP2,27/02/2023,Granada,Malaga,1,0,H,1.54,3.73,7.44,2.28,1.64
SP2,03/03/2023,Andorra,Las Palmas,0,0,D,2.79,2.97,2.96,2.6,1.53
SP2,04/03/2023,Burgos,Granada,1,3,A,3.85,2.89,2.34,3.04,1.4
SP2,04/03/2023,Huesca,Levante,3,0,H,3.6,3.04,2.34,2.64,1.52
SP2,04/03/2023,Tenerife,Eibar,0,1,A,2.57,2.86,3.39,3.19,1.37
SP2,04/03/2023,Mirandes,Oviedo,1,0,H,2.71,2.86,3.18,3.02,1.4
SP2,05/03/2023,Leganes,Ibiza,0,1,A,1.74,3.34,6.1,2.8,1.47
SP2,05/03/2023,Albacete,Sp Gijon,2,1,H,2.26,3.0,3.72,2.77,1.46
SP2,05/03/2023,Lugo,Zaragoza,0,0,D,3.67,2.98,2.29,2.71,1.47
SP2,05/03/2023,Malaga,Santander,0,1,A,2.34,2.98,3.56,2.62,1.5
SP2,05/03/2023,Ponferradina,Cartagena,0,3,A,2.55,3.15,2.99,2.39,1.59
SP2,06/03/2023,Villarreal B,Alaves,1,0,H,4.16,3.14,2.05,2.45,1.56
SP2,10/03/2023,Oviedo,Tenerife,0,0,D,3.05,2.68,3.01,3.83,1.28
SP2,11/03/2023,Eibar,Burgos,1,0,H,1.78,3.2,6.27,3.12,1.38
SP2,11/03/2023,Alaves,Lugo,0,0,D,1.38,4.5,10.78,2.28,1.67
SP2,11/03/2023,Ibiza,Villarreal B,0,0,D,2.68,2.97,3.09,2.49,1.57
SP2,11/03/2023,Las Palmas,Malaga,2,2,D,1.55,3.96,7.21,2.27,1.67
SP2,12/03/2023,Zaragoza,Leganes,3,0,H,2.46,2.84,3.51,3.19,1.35
SP2,12/03/2023,Sp Gijon,Mirandes,3,4,A,1.78,3.36,5.37,2.39,1.59
SP2,12/03/2023,Cartagena,Andorra,0,3,A,2.61,2.87,3.2,2.73,1.47
SP2,12/03/2023,Levante,Albacete,0,0,D,1.81,3.46,4.84,2.39,1.59
SP2,12/03/2023,Granada,Ponferradina,2,2,D,1.6,3.82,6.14,2.17,1.71
SP2,13/03/2023,Santander,Huesca,1,1,D,2.59,2.83,3.29,2.82,1.43
SP2,17/03/2023,Malaga,Levante,0,0,D,4.11,3.25,2.07,2.39,1.62
SP2,18/03/2023,Andorra,Ibiza,2,2,D,1.72,3.41,6.15,2.41,1.6
SP2,18/03/2023,Albacete,Granada,1,2,A,2.78,3.03,2.91,2.51,1.56
SP2,18/03/2023,Leganes,Oviedo,0,1,A,2.26,2.82,4.21,3.54,1.31
SP2,18/03/2023,Tenerife,Las Palmas,4,1,H,2.72,2.78,3.28,3.32,1.35
SP2,18/03/2023,Ponferradina,Alaves,1,0,H,4.38,3.01,2.11,2.74,1.49
SP2,19/03/2023,Burgos,Sp Gijon,0,0,D,2.53,2.88,3.44,3.2,1.37
SP2,19/03/2023,Huesca,Zaragoza,1,1,D,3.01,2.77,2.85,2.99,1.39
SP2,19/03/2023,Lugo,Santander,1,1,D,2.99,2.88,2.77,2.68,1.48
SP2,19/03/2023,Villarreal B,Cartagena,5,2,H,2.51,2.99,3.22,2.41,1.58
SP2,20/03/2023,Mirandes,Eibar,2,3,A,3.43,2.94,2.43,2.6,1.51
SP2,24/03/2023,Cartagena,Lugo,2,0,H,1.74,3.54,5.64,2.28,1.67
SP2,25/03/2023,Ibiza,Burgos,2,0,H,2.45,2.99,3.45,2.99,1.41
SP2,25/03/2023,Santander,Levante,0,1,A,3.49,3.09,2.36,2.56,1.54
SP2,25/03/2023,Alaves,Tenerife,1,0,H,1.96,2.99,5.2,3.09,1.39
SP2,26/03/2023,Eibar,Andorra,0,0,D,1.93,3.12,4.96,2.65,1.49
SP2,26/03/2023,Ponferradina,Mirandes,0,0,D,2.12,3.2,3.84,2.36,1.61
SP2,26/03/2023,Zaragoza,Albacete,1,1,D,2.2,3.0,3.88,2.8,1.47
SP2,26/03/2023,Granada,Oviedo,1,0,H,1.78,3.13,5.96,2.96,1.4
SP2,26/03/2023,Villarreal B,Huesca,0,0,D,2.52,3.18,3.0,2.43,1.57
SP2,26/03/2023,Las Palmas,Sp Gijon,1,1,D,1.71,3.44,5.81,2.53,1.53
SP2,27/03/2023,Malaga,Leganes,2,0,H,3.28,2.88,2.55,2.87,1.43
SP2,31/03/2023,Levante,Zaragoza,1,1,D,1.88,3.27,5.07,2.53,1.56
SP2,01/04/2023,Burgos,Santander,2,1,H,2.43,2.86,3.68,3.08,1.39
SP2,01/04/2023,Leganes,Cartagena,1,3,A,2.21,3.1,3.87,2.6,1.53
SP2,01/04/2023,Tenerife,Villarreal B,1,1,D,1.76,3.42,5.48,2.58,1.52
SP2,01/04/2023,Oviedo,Eibar,1,1,D,3.34,2.72,2.73,3.54,1.31
SP2,02/04/2023,Huesca,Alaves,0,1,A,3.73,2.93,2.3,2.75,1.46
SP2,02/04/2023,Lugo,Ponferradina,0,0,D,3.0,2.9,2.74,2.78,1.45
SP2,02/04/2023,Andorra,Malaga,1,0,H,1.92,3.38,4.37,2.44,1.57
SP2,02/04/2023,Sp Gijon,Granada,1,0,H,3.23,2.98,2.51,2.48,1.55
SP2,02/04/2023,Mirandes,Ibiza,2,2,D,2.33,3.23,3.28,2.28,1.64
SP2,03/04/2023,Albacete,Las Palmas,1,2,A,2.38,3.09,3.32,2.66,1.49
SP2,07/04/2023,Lugo,Tenerife,0,0,D,5.21,3.1,1.92,2.84,1.46
SP2,07/04/2023,Villarreal B,Malaga,1,2,A,2.12,3.29,3.86,2.24,1.69
SP2,08/04/2023,Zaragoza,Granada,1,0,H,2.9,2.92,2.9,2.81,1.47
SP2,08/04/2023,Ibiza,Sp Gijon,1,3,A,2.74,2.98,3.01,2.65,1.51
SP2,08/04/2023,Santander,Albacete,4,1,H,2.52,3.02,3.28,2.67,1.51
SP2,09/04/2023,Huesca,Burgos,2,1,H,2.5,2.81,3.48,3.13,1.36
SP2,09/04/2023,Eibar,Levante,1,1,D,2.63,2.94,3.09,2.76,1.45
SP2,09/04/2023,Cartagena,Mirandes,1,0,H,1.88,3.32,4.68,2.21,1.68
SP2,09/04/2023,Ponferradina,Leganes,0,1,A,2.89,2.88,2.85,2.86,1.42
SP2,09/04/2023,Las Palmas,Oviedo,0,1,A,1.76,3.17,6.09,2.83,1.43
SP2,10/04/2023,Alaves,Andorra,0,0,D,1.69,3.45,5.95,2.38,1.59
SP2,14/04/2023,Albacete,Eibar,3,1,H,2.87,2.89,2.95,2.89,1.44
SP2,15/04/2023,Granada,Las Palmas,2,1,H,2.34,3.09,3.53,2.49,1.57
SP2,15/04/2023,Oviedo,Lugo,2,1,H,1.67,3.39,7.01,3.03,1.4
SP2,15/04/2023,Zaragoza,Santander,4,1,H,2.16,2.98,4.25,2.9,1.43
SP2,15/04/2023,Burgos,Ponferradina,2,2,D,2.39,2.83,3.82,3.02,1.4
SP2,16/04/2023,Andorra,Huesca,1,0,H,1.79,3.32,5.27,2.62,1.5
SP2,16/04/2023,Sp Gijon,Alaves,0,0,D,3.35,2.91,2.49,2.63,1.5
SP2,16/04/2023,Malaga,Cartagena,1,0,H,2.65,3.01,2.99,2.21,1.68
SP2,16/04/2023,Tenerife,Ibiza,4,0,H,1.74,3.24,6.1,2.65,1.49
SP2,16/04/2023,Leganes,Villarreal B,1,0,H,1.86,3.28,4.87,2.47,1.56
SP2,17/04/2023,Levante,Mirandes,1,2,A,1.57,3.98,6.21,2.05,1.79
SP2,21/04/2023,Eibar,Zaragoza,1,1,D,2.02,3.05,4.71,2.98,1.41
SP2,22/04/2023,Villarreal B,Albacete,1,2,A,2.85,3.12,2.77,2.32,1.65
SP2,22/04/2023,Cartagena,Sp Gijon,2,1,H,2.17,3.06,4.04,2.42,1.6
SP2,22/04/2023,Ponferradina,Andorra,1,4,A,2.87,2.94,2.9,2.58,1.54
SP2,22/04/2023,Las Palmas,Levante,0,0,D,2.49,3.09,3.24,2.49,1.57
SP2,22/04/2023,Ibiza,Oviedo,1,2,A,3.14,2.75,2.85,3.13,1.38
SP2,23/04/2023,Lugo,Malaga,0,2,A,3.34,3.25,2.35,2.74,1.49
SP2,23/04/2023,Mirandes,Burgos,2,1,H,2.47,2.86,3.46,2.71,1.47
SP2,23/04/2023,Santander,Granada,1,0,H,4.14,3.08,2.09,2.46,1.56
SP2,23/04/2023,Alaves,Leganes,2,1,H,1.71,3.32,6.09,2.72,1.47
SP2,24/04/2023,Huesca,Tenerife,1,1,D,3.12,2.97,2.59,2.56,1.52
SP2,28/04/2023,Santander,Ibiza,1,0,H,1.69,3.49,6.25,2.46,1.58
SP2,29/04/2023,Levante,Alaves,2,0,H,2.39,3.01,3.55,2.66,1.51
SP2,29/04/2023,Albacete,Cartagena,1,1,D,2.08,3.35,3.92,2.24,1.69
SP2,29/04/2023,Tenerife,Leganes,1,0,H,2.19,2.79,4.56,3.02,1.4
SP2,30/04/2023,Andorra,Mirandes,0,1,A,1.84,3.37,5.13,2.37,1.62
SP2,30/04/2023,Oviedo,Ponferradina,3,2,H,2.12,2.97,4.21,3.07,1.38
SP2,30/04/2023,Granada,Eibar,1,1,D,2.15,3.16,3.8,2.56,1.52
SP2,30/04/2023,Zaragoza,Las Palmas,1,1,D,2.64,3.0,3.02,2.66,1.49
SP2,01/05/2023,Sp Gijon,Lugo,3,1,H,1.51,3.79,7.93,2.4,1.59
SP2,01/05/2023,Malaga,Huesca,0,0,D,2.1,3.27,3.8,2.6,1.51
SP2,01/05/2023,Burgos,Villarreal B,1,0,H,2.27,2.99,3.71,2.61,1.51
F1,05/08/2022,Lyon,Ajaccio,2,1,H,1.33,5.53,10.75,1.7,2.26
F1,06/08/2022,Strasbourg,Monaco,1,2,A,2.64,3.4,2.86,2.07,1.85
F1,06/08/2022,Clermont,Paris SG,0,5,A,9.88,6.81,1.28,1.41,3.04
F1,07/08/2022,Toulouse,Nice,1,1,D,2.93,3.43,2.57,1.89,2.01
F1,07/08/2022,Angers,Nantes,0,0,D,2.82,3.29,2.75,2.23,1.72
F1,07/08/2022,Lens,Brest,3,2,H,1.6,4.6,5.51,1.69,2.28
F1,07/08/2022,Lille,Auxerre,4,1,H,1.73,4.05,5.04,1.85,2.07
F1,07/08/2022,Montpellier,Troyes,3,2,H,2.21,3.53,3.49,1.96,1.94
F1,07/08/2022,Rennes,Lorient,0,1,A,1.36,5.56,9.19,1.65,2.37
F1,07/08/2022,Marseille,Reims,4,1,H,1.61,4.1,6.32,1.99,1.92
F1,12/08/2022,Nantes,Lille,1,1,D,3.12,3.42,2.44,2.01,1.9
F1,13/08/2022,Monaco,Rennes,1,1,D,2.21,3.68,3.36,1.79,2.12
F1,13/08/2022,Paris SG,Montpellier,5,2,H,1.1,11.52,25.32,,
F1,14/08/2022,Ajaccio,Lens,0,0,D,3.31,3.29,2.4,2.26,1.7
F1,14/08/2022,Auxerre,Angers,2,2,D,2.31,3.18,3.64,2.16,1.77
F1,14/08/2022,Reims,Clermont,2,4,A,2.18,3.24,3.93,2.23,1.72
F1,14/08/2022,Troyes,Toulouse,0,3,A,2.75,3.42,2.73,2.14,1.78
F1,14/08/2022,Nice,Strasbourg,1,1,D,2.22,3.37,3.63,2.12,1.79
F1,14/08/2022,Brest,Marseille,1,1,D,4.16,4.02,1.87,1.74,2.2
F1,19/08/2022,Lyon,Troyes,4,1,H,1.3,6.19,9.6,1.5,2.69
F1,20/08/2022,Monaco,Lens,1,4,A,1.78,4.1,4.6,1.72,2.23
F1,20/08/2022,Marseille,Nantes,2,1,H,1.61,4.37,5.74,1.8,2.11
F1,21/08/2022,Strasbourg,Reims,1,1,D,1.84,3.52,5.09,2.2,1.74
F1,21/08/2022,Angers,Brest,1,3,A,2.39,3.28,3.35,1.99,1.92
F1,21/08/2022,Clermont,Nice,1,0,H,3.65,3.6,2.12,2.04,1.88
F1,21/08/2022,Montpellier,Auxerre,1,2,A,2.11,3.75,3.53,1.88,2.02
F1,21/08/2022,Toulouse,Lorient,2,2,D,2.05,3.55,3.95,2.04,1.87
F1,21/08/2022,Rennes,Ajaccio,2,1,H,1.43,4.68,8.97,1.98,1.93
F1,21/08/2022,Lille,Paris SG,1,7,A,6.49,4.8,1.51,1.61,2.44
F1,26/08/2022,Ajaccio,Lille,1,3,A,3.64,3.2,2.3,2.43,1.62
F1,27/08/2022,Auxerre,Strasbourg,1,0,H,3.79,3.5,2.11,1.89,2.02
F1,27/08/2022,Lens,Rennes,2,1,H,2.6,3.51,2.83,1.74,2.2
F1,28/08/2022,Nantes,Toulouse,3,1,H,2.44,3.38,3.16,1.94,1.96
F1,28/08/2022,Brest,Montpellier,0,7,A,1.94,3.65,4.26,1.75,2.19
F1,28/08/2022,Lorient,Clermont,2,1,H,2.06,3.52,3.94,2.05,1.86
F1,28/08/2022,Nice,Marseille,0,3,A,2.85,3.54,2.58,1.97,1.93
F1,28/08/2022,Troyes,Angers,3,1,H,2.5,3.42,3.04,2.11,1.81
F1,28/08/2022,Reims,Lyon,1,1,D,4.29,4.13,1.82,1.66,2.35
F1,28/08/2022,Paris SG,Monaco,1,1,D,1.2,8.35,12.77,1.34,3.36
F1,31/08/2022,Angers,Reims,2,4,A,2.66,3.3,2.92,2.18,1.76
F1,31/08/2022,Lyon,Auxerre,2,1,H,1.3,6.4,9.32,1.39,3.11
F1,31/08/2022,Monaco,Troyes,2,4,A,1.37,5.56,8.53,1.57,2.54
F1,31/08/2022,Montpellier,Ajaccio,2,0,H,2.15,3.41,3.79,2.2,1.74
F1,31/08/2022,Strasbourg,Nantes,1,1,D,1.93,3.76,4.15,1.93,1.98
F1,31/08/2022,Lens,Lorient,5,2,H,1.56,4.47,6.2,1.76,2.17
F1,31/08/2022,Lille,Nice,1,2,A,2.09,3.6,3.74,2.0,1.9
F1,31/08/2022,Marseille,Clermont,1,0,H,1.4,5.25,8.38,1.66,2.35
F1,31/08/2022,Rennes,Brest,3,1,H,1.51,4.93,6.22,1.67,2.32
F1,31/08/2022,Toulouse,Paris SG,0,3,A,11.03,7.21,1.25,1.37,3.26
F1,03/09/2022,Auxerre,Marseille,0,2,A,4.88,4.14,1.73,1.75,2.19
F1,03/09/2022,Lyon,Angers,5,0,H,1.32,6.23,9.49,1.47,2.85
F1,03/09/2022,Nantes,Paris SG,0,3,A,9.2,6.2,1.31,1.42,2.99
F1,04/09/2022,Montpellier,Lille,1,3,A,3.4,3.78,2.16,1.75,2.19
F1,04/09/2022,Ajaccio,Lorient,0,1,A,2.53,3.25,3.14,2.31,1.68
F1,04/09/2022,Brest,Strasbourg,1,1,D,2.87,3.43,2.62,1.97,1.93
F1,04/09/2022,Clermont,Toulouse,2,0,H,3.12,3.3,2.51,1.95,1.95
F1,04/09/2022,Reims,Lens,1,1,D,3.23,3.58,2.31,1.88,2.03
F1,04/09/2022,Troyes,Rennes,1,1,D,4.24,3.92,1.88,1.85,2.07
F1,04/09/2022,Nice,Monaco,0,1,A,2.82,3.73,2.51,1.81,2.09
F1,07/09/2022,Lorient,Lyon,3,1,H,4.64,4.42,1.72,1.63,2.42
F1,09/09/2022,Lens,Troyes,1,0,H,1.52,4.75,6.35,1.62,2.42
F1,10/09/2022,Paris SG,Brest,1,0,H,1.09,13.43,27.31,,
F1,10/09/2022,Marseille,Lille,2,1,H,2.03,3.61,3.93,1.83,2.08
F1,11/09/2022,Strasbourg,Clermont,0,0,D,1.7,3.75,5.85,1.98,1.93
F1,11/09/2022,Ajaccio,Nice,0,1,A,3.4,3.06,2.49,2.53,1.58
F1,11/09/2022,Angers,Montpellier,2,1,H,2.44,3.8,2.86,1.72,2.23
F1,11/09/2022,Lorient,Nantes,3,2,H,2.18,3.23,3.93,2.09,1.82
F1,11/09/2022,Toulouse,Reims,1,0,H,2.35,3.48,3.24,1.88,2.04
F1,11/09/2022,Rennes,Auxerre,5,0,H,1.43,5.08,7.57,1.65,2.37
F1,11/09/2022,Monaco,Lyon,2,1,H,2.55,3.72,2.77,1.6,2.47
F1,16/09/2022,Auxerre,Lorient,1,3,A,2.81,3.38,2.7,1.97,1.93
F1,17/09/2022,Montpellier,Strasbourg,2,1,H,2.55,3.61,2.84,1.87,2.04
F1,17/09/2022,Lille,Toulouse,2,1,H,1.79,4.13,4.49,1.68,2.31
F1,18/09/2022,Reims,Monaco,0,3,A,3.21,3.66,2.29,1.75,2.18
F1,18/09/2022,Brest,Ajaccio,0,1,A,2.13,3.22,4.13,2.37,1.65
F1,18/09/2022,Clermont,Troyes,1,3,A,2.36,3.41,3.28,1.98,1.93
F1,18/09/2022,Marseille,Rennes,1,1,D,2.11,3.58,3.7,1.82,2.09
